METAPOPULATION MODEL results; Date=8/2/2023 Time=17:04:39
===========================================================
B10




   16 populations (16 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       67       0.00      -1.55       1.23       4.01      18.00
       68       0.00      -1.60       1.23       4.05      18.00
       69       0.00      -1.46       1.11       3.68      16.00
       70       0.00      -1.55       1.16       3.88      16.00
       71       0.00      -1.64       1.19       4.01      15.00
       72       0.00      -1.62       1.15       3.91      17.00
       73       0.00      -1.64       1.12       3.87      18.00
       74       0.00      -1.60       1.07       3.74      18.00
       75       0.00      -1.62       1.09       3.79      15.00
       76       0.00      -1.69       1.08       3.85      16.00
       77       0.00      -1.69       1.08       3.85      16.00
       78       0.00      -1.70       1.08       3.86      15.00
       79       0.00      -1.68       1.03       3.75      19.00
       80       0.00      -1.55       0.96       3.47      14.00
       81       0.00      -1.66       1.00       3.65      17.00
       82       0.00      -1.63       0.99       3.61      14.00
       83       0.00      -1.57       0.94       3.46      17.00
       84       0.00      -1.51       0.90       3.30      14.00
       85       0.00      -1.48       0.84       3.16      14.00
       86       0.00      -1.51       0.84       3.19      13.00
       87       0.00      -1.57       0.84       3.26      16.00
       88       0.00      -1.57       0.85       3.27      18.00
       89       0.00      -1.51       0.77       3.05      15.00
       90       0.00      -1.54       0.76       3.06      16.00
       91       0.00      -1.50       0.74       2.97      14.00
       92       0.00      -1.49       0.75       2.99      14.00
       93       0.00      -1.51       0.73       2.96      13.00
       94       0.00      -1.44       0.70       2.85      13.00
       95       0.00      -1.45       0.67       2.79      18.00
       96       0.00      -1.39       0.62       2.63      14.00
       97       0.00      -1.41       0.62       2.66      13.00
       98       0.00      -1.53       0.66       2.85      16.00
       99       0.00      -1.50       0.64       2.78      20.00
      100       0.00      -1.54       0.63       2.80      16.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       9.00       9.00       9.00       9.00       9.00
        1       2.00       7.89      11.04      14.19      22.00
        2       2.00       7.79      12.18      16.57      29.00
        3       1.00       8.27      13.31      18.35      34.00
        4       0.00       8.64      14.09      19.53      30.00
        5       0.00       9.02      14.67      20.32      34.00
        6       0.00       9.13      14.91      20.70      35.00
        7       0.00       9.23      15.05      20.87      31.00
        8       0.00       9.31      14.99      20.67      34.00
        9       0.00       9.22      14.83      20.44      35.00
       10       0.00       9.41      15.03      20.64      33.00
       11       0.00       9.40      14.97      20.54      32.00
       12       0.00       9.71      15.09      20.46      33.00
       13       0.00       9.37      14.87      20.38      34.00
       14       0.00       9.36      14.81      20.27      31.00
       15       0.00       9.51      15.02      20.54      34.00
       16       0.00       9.64      15.09      20.53      32.00
       17       0.00       9.71      15.17      20.63      34.00
       18       0.00       9.85      15.36      20.87      34.00
       19       0.00       9.83      15.20      20.56      31.00
       20       0.00       9.52      15.17      20.83      34.00
       21       0.00       9.51      15.02      20.54      35.00
       22       0.00       9.67      15.23      20.80      34.00
       23       0.00       9.62      15.27      20.93      34.00
       24       0.00       9.68      15.29      20.90      30.00
       25       0.00       9.94      15.66      21.37      32.00
       26       0.00      10.03      15.57      21.10      35.00
       27       0.00       9.83      15.42      21.00      32.00
       28       0.00       9.50      15.09      20.67      33.00
       29       0.00       9.71      15.35      21.00      32.00
       30       0.00       9.72      15.44      21.17      35.00
       31       0.00       9.76      15.49      21.23      36.00
       32       0.00       9.53      15.41      21.28      32.00
       33       0.00       9.43      15.21      20.99      33.00
       34       0.00       9.39      15.18      20.98      33.00
       35       0.00       9.41      15.09      20.76      31.00
       36       0.00       9.58      15.28      20.97      31.00
       37       0.00       9.37      14.89      20.40      32.00
       38       0.00       9.08      14.76      20.43      34.00
       39       0.00       8.98      14.69      20.40      32.00
       40       0.00       8.90      14.85      20.80      32.00
       41       0.00       8.87      14.77      20.66      32.00
       42       0.00       8.96      14.73      20.50      34.00
       43       0.00       8.87      14.76      20.64      40.00
       44       0.00       8.94      14.75      20.57      35.00
       45       0.00       8.86      14.79      20.72      33.00
       46       0.00       8.87      14.95      21.02      32.00
       47       0.00       9.05      15.04      21.04      34.00
       48       0.00       9.07      15.20      21.33      35.00
       49       0.00       9.04      15.00      20.96      32.00
       50       0.00       9.10      15.06      21.02      31.00
       51       0.00       9.01      15.03      21.06      34.00
       52       0.00       8.98      14.90      20.83      31.00
       53       0.00       8.75      14.89      21.02      33.00
       54       0.00       8.77      14.77      20.78      33.00
       55       0.00       8.72      14.67      20.62      31.00
       56       0.00       8.76      14.97      21.19      34.00
       57       0.00       8.83      15.02      21.20      32.00
       58       0.00       8.83      14.98      21.14      32.00
       59       0.00       8.66      14.92      21.17      32.00
       60       0.00       8.68      14.81      20.94      34.00
       61       0.00       8.76      14.90      21.04      35.00
       62       0.00       8.66      14.77      20.87      32.00
       63       0.00       8.43      14.64      20.84      33.00
       64       0.00       8.52      14.70      20.88      33.00
       65       0.00       8.52      14.66      20.81      33.00
       66       0.00       8.55      14.72      20.90      37.00
       67       0.00       8.66      14.87      21.08      36.00
       68       0.00       8.68      15.11      21.55      36.00
       69       0.00       8.43      14.64      20.85      30.00
       70       0.00       8.33      14.64      20.95      33.00
       71       0.00       8.32      14.36      20.40      32.00
       72       0.00       8.27      14.39      20.50      32.00
       73       0.00       8.45      14.67      20.90      33.00
       74       0.00       8.55      14.63      20.71      36.00
       75       0.00       8.34      14.66      20.98      33.00
       76       0.00       8.26      14.52      20.79      35.00
       77       0.00       8.41      14.71      21.01      33.00
       78       0.00       8.48      14.92      21.36      36.00
       79       0.00       8.39      14.75      21.11      31.00
       80       0.00       8.29      14.56      20.83      32.00
       81       0.00       8.32      14.58      20.83      32.00
       82       0.00       8.28      14.54      20.79      34.00
       83       0.00       8.35      14.59      20.83      33.00
       84       0.00       8.38      14.67      20.96      31.00
       85       0.00       8.12      14.69      21.26      35.00
       86       0.00       8.26      14.65      21.05      35.00
       87       0.00       8.45      14.75      21.05      33.00
       88       0.00       8.62      14.92      21.23      32.00
       89       0.00       8.63      14.97      21.31      36.00
       90       0.00       8.55      14.86      21.17      33.00
       91       0.00       8.46      14.65      20.83      33.00
       92       0.00       8.38      14.67      20.96      36.00
       93       0.00       8.23      14.56      20.88      33.00
       94       0.00       8.13      14.62      21.11      35.00
       95       0.00       8.23      14.44      20.65      33.00
       96       0.00       8.23      14.59      20.94      34.00
       97       0.00       8.24      14.42      20.60      30.00
       98       0.00       8.42      14.78      21.13      39.00
       99       0.00       8.38      14.73      21.07      34.00
      100       0.00       8.33      14.64      20.95      34.00

Trajectory summary (Population 7: Pop 7)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      16.00      16.00      16.00      16.00      16.00
        1       7.00      15.20      19.62      24.04      37.00
        2       8.00      16.57      22.76      28.95      46.00
        3       5.00      17.90      24.83      31.76      50.00
        4       6.00      19.10      26.29      33.47      47.00
        5       5.00      20.07      27.24      34.40      50.00
        6       5.00      20.44      27.81      35.17      57.00
        7       7.00      21.13      28.27      35.42      51.00
        8       5.00      21.63      28.87      36.11      55.00
        9       7.00      22.12      29.03      35.93      56.00
       10       4.00      22.30      29.43      36.57      54.00
       11       9.00      22.67      29.87      37.07      54.00
       12       7.00      22.65      29.84      37.03      51.00
       13       5.00      22.97      30.11      37.25      53.00
       14       4.00      23.03      30.05      37.06      52.00
       15       5.00      22.94      30.06      37.18      50.00
       16       8.00      22.93      29.87      36.81      58.00
       17       7.00      22.60      29.70      36.80      56.00
       18       9.00      22.39      29.82      37.25      57.00
       19       7.00      22.53      29.77      37.02      59.00
       20       6.00      22.69      29.94      37.19      56.00
       21       9.00      22.68      29.89      37.09      56.00
       22       6.00      22.70      29.80      36.91      56.00
       23       8.00      22.99      29.99      37.00      47.00
       24       8.00      23.00      29.94      36.89      54.00
       25       8.00      22.92      30.01      37.10      58.00
       26       7.00      22.91      29.99      37.07      57.00
       27       3.00      22.75      29.90      37.05      54.00
       28       3.00      23.03      29.81      36.60      53.00
       29       7.00      22.82      29.85      36.88      60.00
       30       5.00      22.40      29.53      36.66      56.00
       31       2.00      22.35      29.61      36.86      55.00
       32       2.00      22.62      29.91      37.19      53.00
       33       4.00      22.97      30.05      37.13      58.00
       34       6.00      22.73      29.87      37.02      51.00
       35       7.00      22.79      29.91      37.04      53.00
       36       9.00      23.05      30.00      36.96      49.00
       37       9.00      23.00      30.18      37.37      55.00
       38       6.00      22.86      29.96      37.06      50.00
       39       9.00      22.80      29.72      36.65      53.00
       40       9.00      22.98      29.86      36.74      50.00
       41      10.00      23.07      29.86      36.64      51.00
       42      11.00      22.84      29.95      37.06      61.00
       43      10.00      22.86      29.68      36.51      51.00
       44       7.00      22.90      29.83      36.77      50.00
       45       8.00      23.03      29.97      36.92      52.00
       46      11.00      22.73      29.67      36.61      56.00
       47      12.00      22.73      29.70      36.67      52.00
       48      10.00      22.84      29.78      36.71      54.00
       49       9.00      22.90      29.88      36.85      53.00
       50      11.00      23.03      29.97      36.90      54.00
       51      10.00      22.75      29.62      36.49      52.00
       52       9.00      22.86      29.74      36.63      57.00
       53       9.00      22.57      29.58      36.59      59.00
       54       7.00      22.53      29.57      36.61      52.00
       55       8.00      22.65      29.56      36.46      52.00
       56       8.00      22.64      29.77      36.90      57.00
       57       8.00      22.39      29.45      36.51      54.00
       58       8.00      23.08      29.95      36.81      55.00
       59       5.00      23.18      30.02      36.86      55.00
       60       8.00      23.05      30.07      37.09      58.00
       61      10.00      22.91      30.12      37.32      57.00
       62      11.00      22.59      29.62      36.64      53.00
       63      11.00      22.47      29.21      35.96      53.00
       64      11.00      22.14      29.17      36.20      51.00
       65       8.00      22.34      29.35      36.35      52.00
       66       8.00      22.22      29.37      36.52      53.00
       67      10.00      22.22      29.56      36.91      53.00
       68       7.00      22.07      29.18      36.28      53.00
       69      12.00      21.97      29.12      36.27      52.00
       70       9.00      22.30      29.62      36.94      52.00
       71       5.00      22.05      29.17      36.30      51.00
       72       6.00      22.03      29.24      36.44      51.00
       73       5.00      22.27      29.41      36.55      54.00
       74       6.00      22.42      29.41      36.39      52.00
       75       8.00      22.52      29.36      36.21      50.00
       76      10.00      22.62      29.53      36.45      52.00
       77       8.00      22.35      29.55      36.75      52.00
       78      11.00      22.15      29.18      36.22      50.00
       79       9.00      22.45      29.51      36.58      53.00
       80      10.00      22.29      29.48      36.67      56.00
       81       8.00      22.65      29.98      37.31      56.00
       82       9.00      22.52      29.76      37.01      51.00
       83       5.00      22.34      29.40      36.45      53.00
       84       8.00      22.31      29.35      36.39      52.00
       85       7.00      22.66      29.49      36.32      52.00
       86      10.00      22.26      29.49      36.72      58.00
       87      10.00      22.26      29.45      36.65      58.00
       88       9.00      22.49      29.55      36.61      52.00
       89       8.00      22.19      29.15      36.10      53.00
       90       9.00      22.08      29.35      36.62      57.00
       91      11.00      22.39      29.67      36.95      52.00
       92       9.00      22.32      29.50      36.69      51.00
       93      12.00      22.66      29.69      36.73      50.00
       94       9.00      22.71      29.66      36.61      52.00
       95      12.00      22.78      29.79      36.80      52.00
       96      10.00      22.72      29.70      36.67      58.00
       97      10.00      22.82      29.55      36.28      49.00
       98       9.00      22.77      29.66      36.54      55.00
       99       9.00      22.65      29.73      36.80      55.00
      100       9.00      22.75      29.78      36.82      55.00

Trajectory summary (Population 8: Pop 8)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.19       1.25       2.32       6.00
        2       0.00      -0.17       1.47       3.12      10.00
        3       0.00      -0.44       1.36       3.16      10.00
        4       0.00      -0.52       1.27       3.06      13.00
        5       0.00      -0.58       1.15       2.88       8.00
        6       0.00      -0.70       1.07       2.85       9.00
        7       0.00      -0.72       0.89       2.51       8.00
        8       0.00      -0.76       0.81       2.38       8.00
        9       0.00      -0.88       0.79       2.47      12.00
       10       0.00      -0.86       0.70       2.27       9.00
       11       0.00      -0.87       0.66       2.19       9.00
       12       0.00      -0.86       0.58       2.03       8.00
       13       0.00      -0.86       0.51       1.87      11.00
       14       0.00      -0.86       0.45       1.76       8.00
       15       0.00      -0.86       0.41       1.69       9.00
       16       0.00      -0.81       0.37       1.55       8.00
       17       0.00      -0.78       0.30       1.39      11.00
       18       0.00      -0.74       0.26       1.26       9.00
       19       0.00      -0.72       0.22       1.17      11.00
       20       0.00      -0.63       0.19       1.02       8.00
       21       0.00      -0.56       0.16       0.87       6.00
       22       0.00      -0.61       0.15       0.91       7.00
       23       0.00      -0.53       0.12       0.78       7.00
       24       0.00      -0.60       0.12       0.83       9.00
       25       0.00      -0.48       0.09       0.67       5.00
       26       0.00      -0.49       0.08       0.65       7.00
       27       0.00      -0.43       0.07       0.56       7.00
       28       0.00      -0.42       0.06       0.54       6.00
       29       0.00      -0.41       0.06       0.52       7.00
       30       0.00      -0.31       0.04       0.39       5.00
       31       0.00      -0.35       0.04       0.43       6.00
       32       0.00      -0.27       0.03       0.33       5.00
       33       0.00      -0.23       0.02       0.27       5.00
       34       0.00      -0.27       0.02       0.32       6.00
       35       0.00      -0.29       0.02       0.34       7.00
       36       0.00      -0.33       0.03       0.39       8.00
       37       0.00      -0.29       0.03       0.34       5.00
       38       0.00      -0.31       0.03       0.37       5.00
       39       0.00      -0.37       0.03       0.44       8.00
       40       0.00      -0.31       0.03       0.36       7.00
       41       0.00      -0.23       0.02       0.27       5.00
       42       0.00      -0.16       0.01       0.18       3.00
       43       0.00      -0.15       0.01       0.17       4.00
       44       0.00      -0.09       0.00       0.09       2.00
       45       0.00      -0.15       0.00       0.16       5.00
       46       0.00      -0.03       0.00       0.03       1.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 9: Pop 9)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.94       2.44       3.93       7.00
        2       0.00       0.53       2.59       4.65      10.00
        3       0.00       0.31       2.62       4.94      12.00
        4       0.00       0.07       2.56       5.05      14.00
        5       0.00      -0.06       2.42       4.90      12.00
        6       0.00      -0.24       2.14       4.53      14.00
        7       0.00      -0.39       1.94       4.27      11.00
        8       0.00      -0.48       1.87       4.22      12.00
        9       0.00      -0.56       1.75       4.06      12.00
       10       0.00      -0.65       1.63       3.90      13.00
       11       0.00      -0.75       1.58       3.90      11.00
       12       0.00      -0.81       1.45       3.70      11.00
       13       0.00      -0.82       1.29       3.40      11.00
       14       0.00      -0.87       1.25       3.37      11.00
       15       0.00      -0.89       1.17       3.24      11.00
       16       0.00      -0.94       1.10       3.15      12.00
       17       0.00      -0.99       1.09       3.17      10.00
       18       0.00      -1.02       1.03       3.08      11.00
       19       0.00      -0.96       0.90       2.76      13.00
       20       0.00      -0.94       0.86       2.66      10.00
       21       0.00      -1.04       0.89       2.83      14.00
       22       0.00      -1.07       0.83       2.74      11.00
       23       0.00      -1.09       0.79       2.68      13.00
       24       0.00      -0.98       0.68       2.33       9.00
       25       0.00      -0.90       0.63       2.15       9.00
       26       0.00      -1.01       0.64       2.29      11.00
       27       0.00      -1.00       0.57       2.13      12.00
       28       0.00      -0.92       0.53       1.98       9.00
       29       0.00      -0.97       0.53       2.03       9.00
       30       0.00      -0.93       0.49       1.91       9.00
       31       0.00      -1.02       0.49       1.99      11.00
       32       0.00      -1.01       0.48       1.97      11.00
       33       0.00      -0.95       0.42       1.79      11.00
       34       0.00      -0.87       0.37       1.61      10.00
       35       0.00      -0.88       0.36       1.61       9.00
       36       0.00      -0.98       0.37       1.72      12.00
       37       0.00      -0.97       0.35       1.66      10.00
       38       0.00      -0.90       0.31       1.53      10.00
       39       0.00      -0.85       0.28       1.42      10.00
       40       0.00      -0.91       0.30       1.52      12.00
       41       0.00      -0.88       0.27       1.41      11.00
       42       0.00      -0.82       0.25       1.31      10.00
       43       0.00      -0.87       0.23       1.33      11.00
       44       0.00      -0.74       0.21       1.15      11.00
       45       0.00      -0.70       0.19       1.09       8.00
       46       0.00      -0.69       0.18       1.06       9.00
       47       0.00      -0.77       0.19       1.14      12.00
       48       0.00      -0.79       0.17       1.14      11.00
       49       0.00      -0.65       0.13       0.91       9.00
       50       0.00      -0.67       0.13       0.93      11.00
       51       0.00      -0.68       0.14       0.95       8.00
       52       0.00      -0.67       0.13       0.92       9.00
       53       0.00      -0.62       0.12       0.87       7.00
       54       0.00      -0.58       0.10       0.78       7.00
       55       0.00      -0.64       0.10       0.84       9.00
       56       0.00      -0.64       0.09       0.83      11.00
       57       0.00      -0.56       0.09       0.74      10.00
       58       0.00      -0.65       0.10       0.84      12.00
       59       0.00      -0.71       0.11       0.93      10.00
       60       0.00      -0.64       0.09       0.82       9.00
       61       0.00      -0.52       0.07       0.66       8.00
       62       0.00      -0.49       0.07       0.64       8.00
       63       0.00      -0.54       0.07       0.68       9.00
       64       0.00      -0.57       0.07       0.71      11.00
       65       0.00      -0.45       0.05       0.56       8.00
       66       0.00      -0.35       0.04       0.43       6.00
       67       0.00      -0.40       0.05       0.49       6.00
       68       0.00      -0.50       0.05       0.60       9.00
       69       0.00      -0.33       0.03       0.40       7.00
       70       0.00      -0.47       0.05       0.56       9.00
       71       0.00      -0.37       0.03       0.43       7.00
       72       0.00      -0.39       0.03       0.46       9.00
       73       0.00      -0.46       0.04       0.53      10.00
       74       0.00      -0.42       0.04       0.49       7.00
       75       0.00      -0.41       0.04       0.48       8.00
       76       0.00      -0.29       0.02       0.33       8.00
       77       0.00      -0.26       0.02       0.30       6.00
       78       0.00      -0.26       0.02       0.30       5.00
       79       0.00      -0.32       0.02       0.36       8.00
       80       0.00      -0.34       0.02       0.38       8.00
       81       0.00      -0.17       0.01       0.19       3.00
       82       0.00      -0.24       0.02       0.27       6.00
       83       0.00      -0.24       0.02       0.27       5.00
       84       0.00      -0.38       0.02       0.42       8.00
       85       0.00      -0.37       0.02       0.41       8.00
       86       0.00      -0.33       0.02       0.36       9.00
       87       0.00      -0.45       0.03       0.50      12.00
       88       0.00      -0.36       0.02       0.41      10.00
       89       0.00      -0.18       0.01       0.20       5.00
       90       0.00      -0.17       0.01       0.19       5.00
       91       0.00      -0.18       0.01       0.20       5.00
       92       0.00      -0.15       0.01       0.17       4.00
       93       0.00      -0.20       0.01       0.22       6.00
       94       0.00      -0.25       0.01       0.27       8.00
       95       0.00      -0.16       0.01       0.18       5.00
       96       0.00      -0.19       0.01       0.21       6.00
       97       0.00      -0.07       0.00       0.07       2.00
       98       0.00      -0.10       0.00       0.10       3.00
       99       0.00      -0.13       0.00       0.14       4.00
      100       0.00      -0.18       0.01       0.20       6.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.16       1.27       2.39       6.00
        2       0.00      -0.20       1.36       2.92       9.00
        3       0.00      -0.41       1.38       3.17       9.00
        4       0.00      -0.51       1.24       3.00       9.00
        5       0.00      -0.60       1.10       2.80       9.00
        6       0.00      -0.68       1.02       2.73      11.00
        7       0.00      -0.79       0.95       2.69      11.00
        8       0.00      -0.83       0.86       2.55      10.00
        9       0.00      -0.85       0.79       2.43       9.00
       10       0.00      -0.86       0.71       2.29      11.00
       11       0.00      -0.80       0.62       2.04       8.00
       12       0.00      -0.79       0.55       1.88       8.00
       13       0.00      -0.77       0.48       1.72       7.00
       14       0.00      -0.81       0.46       1.74       9.00
       15       0.00      -0.85       0.43       1.71       9.00
       16       0.00      -0.79       0.38       1.55       8.00
       17       0.00      -0.79       0.33       1.45       9.00
       18       0.00      -0.76       0.28       1.32       8.00
       19       0.00      -0.71       0.24       1.19       8.00
       20       0.00      -0.69       0.22       1.12       9.00
       21       0.00      -0.66       0.20       1.06       7.00
       22       0.00      -0.67       0.18       1.03      12.00
       23       0.00      -0.67       0.18       1.03      10.00
       24       0.00      -0.63       0.16       0.94       8.00
       25       0.00      -0.62       0.14       0.90       8.00
       26       0.00      -0.53       0.11       0.75       8.00
       27       0.00      -0.50       0.10       0.70       8.00
       28       0.00      -0.62       0.12       0.85      10.00
       29       0.00      -0.47       0.08       0.63       8.00
       30       0.00      -0.35       0.05       0.45       5.00
       31       0.00      -0.29       0.04       0.37       4.00
       32       0.00      -0.38       0.05       0.48       8.00
       33       0.00      -0.31       0.03       0.37       6.00
       34       0.00      -0.32       0.03       0.39       5.00
       35       0.00      -0.36       0.03       0.42       7.00
       36       0.00      -0.41       0.03       0.47       9.00
       37       0.00      -0.28       0.02       0.32       6.00
       38       0.00      -0.23       0.02       0.27       6.00
       39       0.00      -0.26       0.02       0.30       6.00
       40       0.00      -0.31       0.02       0.35       8.00
       41       0.00      -0.27       0.02       0.30       6.00
       42       0.00      -0.26       0.02       0.29       5.00
       43       0.00      -0.19       0.01       0.22       5.00
       44       0.00      -0.13       0.01       0.14       3.00
       45       0.00      -0.15       0.01       0.17       4.00
       46       0.00      -0.13       0.01       0.14       3.00
       47       0.00      -0.16       0.01       0.19       3.00
       48       0.00      -0.29       0.02       0.32       6.00
       49       0.00      -0.20       0.01       0.23       5.00
       50       0.00      -0.17       0.01       0.18       5.00
       51       0.00      -0.12       0.01       0.14       3.00
       52       0.00      -0.21       0.01       0.23       6.00
       53       0.00      -0.19       0.01       0.21       4.00
       54       0.00      -0.21       0.01       0.23       4.00
       55       0.00      -0.29       0.01       0.32       8.00
       56       0.00      -0.13       0.01       0.14       4.00
       57       0.00      -0.19       0.01       0.21       6.00
       58       0.00      -0.11       0.00       0.12       3.00
       59       0.00      -0.10       0.00       0.10       3.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       4.00       4.00       4.00       4.00       4.00
        1       0.00       2.67       4.73       6.78      13.00
        2       0.00       2.32       5.20       8.07      17.00
        3       0.00       2.12       5.37       8.63      20.00
        4       0.00       2.03       5.39       8.75      18.00
        5       0.00       1.85       5.36       8.87      18.00
        6       0.00       1.73       5.35       8.98      18.00
        7       0.00       1.55       5.21       8.87      17.00
        8       0.00       1.39       4.99       8.60      18.00
        9       0.00       1.23       4.82       8.41      18.00
       10       0.00       1.11       4.77       8.43      19.00
       11       0.00       0.97       4.64       8.31      16.00
       12       0.00       0.81       4.63       8.46      18.00
       13       0.00       0.72       4.48       8.24      19.00
       14       0.00       0.54       4.33       8.13      17.00
       15       0.00       0.46       4.30       8.14      19.00
       16       0.00       0.42       4.19       7.95      16.00
       17       0.00       0.30       4.05       7.80      16.00
       18       0.00       0.17       3.92       7.67      17.00
       19       0.00      -0.02       3.81       7.63      18.00
       20       0.00      -0.18       3.78       7.73      17.00
       21       0.00      -0.11       3.80       7.70      17.00
       22       0.00      -0.16       3.59       7.34      17.00
       23       0.00      -0.33       3.52       7.38      17.00
       24       0.00      -0.44       3.38       7.19      17.00
       25       0.00      -0.44       3.28       7.00      20.00
       26       0.00      -0.56       3.23       7.01      16.00
       27       0.00      -0.61       3.26       7.13      18.00
       28       0.00      -0.63       3.13       6.89      15.00
       29       0.00      -0.75       2.98       6.71      17.00
       30       0.00      -0.77       2.93       6.63      16.00
       31       0.00      -0.76       2.73       6.21      18.00
       32       0.00      -0.80       2.70       6.21      19.00
       33       0.00      -0.88       2.66       6.20      17.00
       34       0.00      -0.90       2.60       6.09      17.00
       35       0.00      -1.03       2.64       6.32      21.00
