METAPOPULATION MODEL results; Date=8/4/2023 Time=16:48:50
===========================================================
B20




   35 populations (35 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        9       3.00      17.01      23.75      30.50      44.00
       10       2.00      17.40      24.15      30.91      48.00
       11       5.00      17.70      24.20      30.71      46.00
       12       5.00      18.25      24.60      30.94      47.00
       13       4.00      18.54      24.78      31.03      45.00
       14       2.00      18.26      24.87      31.49      47.00
       15       3.00      18.40      24.73      31.05      46.00
       16       4.00      18.06      24.50      30.95      49.00
       17       7.00      17.65      24.60      31.55      54.00
       18       2.00      18.14      24.85      31.56      44.00
       19       1.00      18.14      24.89      31.64      49.00
       20       2.00      18.12      24.70      31.27      48.00
       21       4.00      18.20      24.80      31.40      47.00
       22       4.00      18.18      24.53      30.87      50.00
       23       2.00      18.04      24.43      30.83      50.00
       24       1.00      18.12      24.54      30.96      45.00
       25       2.00      17.95      24.41      30.86      48.00
       26       2.00      17.82      24.61      31.40      48.00
       27       1.00      17.71      24.37      31.04      47.00
       28       2.00      17.83      24.31      30.79      44.00
       29       2.00      18.04      24.38      30.73      47.00
       30       4.00      17.73      24.16      30.60      44.00
       31       5.00      17.88      24.41      30.93      45.00
       32       3.00      18.12      24.53      30.94      44.00
       33       3.00      18.14      24.65      31.16      46.00
       34       1.00      18.01      24.78      31.55      53.00
       35       1.00      17.86      24.78      31.71      45.00
       36       2.00      18.34      24.91      31.49      48.00
       37       0.00      17.85      24.44      31.04      45.00
       38       0.00      18.29      24.82      31.34      48.00
       39       0.00      18.08      24.64      31.20      44.00
       40       0.00      17.98      24.64      31.30      49.00
       41       0.00      18.15      24.68      31.21      43.00
       42       0.00      18.21      24.83      31.45      47.00
       43       0.00      18.48      24.79      31.10      43.00
       44       0.00      18.10      24.66      31.21      58.00
       45       0.00      18.40      24.83      31.25      47.00
       46       0.00      18.40      24.72      31.04      48.00
       47       0.00      18.37      24.76      31.15      47.00
       48       0.00      18.20      24.57      30.93      43.00
       49       0.00      18.22      24.65      31.07      43.00
       50       0.00      18.09      24.55      31.01      51.00
       51       0.00      18.54      24.82      31.10      44.00
       52       0.00      18.49      25.01      31.54      50.00
       53       0.00      18.45      24.99      31.54      51.00
       54       0.00      18.33      24.76      31.19      46.00
       55       0.00      18.48      24.93      31.38      46.00
       56       0.00      18.41      24.87      31.33      47.00
       57       0.00      18.16      24.69      31.23      46.00
       58       0.00      18.04      24.63      31.22      43.00
       59       0.00      18.29      24.73      31.17      45.00
       60       0.00      17.78      24.50      31.22      45.00
       61       0.00      17.81      24.43      31.05      43.00
       62       0.00      17.75      24.63      31.51      46.00
       63       0.00      17.81      24.48      31.15      45.00
       64       0.00      17.97      24.53      31.09      48.00
       65       0.00      17.63      24.27      30.90      44.00
       66       0.00      17.49      23.99      30.50      46.00
       67       0.00      17.38      23.98      30.58      43.00
       68       0.00      17.47      24.25      31.02      50.00
       69       0.00      17.60      24.37      31.13      48.00
       70       0.00      17.65      24.22      30.79      50.00
       71       0.00      17.93      24.53      31.13      49.00
       72       0.00      18.29      24.56      30.83      46.00
       73       0.00      18.21      24.54      30.88      49.00
       74       0.00      18.08      24.46      30.83      44.00
       75       0.00      18.12      24.58      31.03      47.00
       76       0.00      17.80      24.44      31.07      45.00
       77       0.00      17.98      24.37      30.76      45.00
       78       0.00      17.86      24.44      31.02      44.00
       79       0.00      17.74      24.43      31.13      45.00
       80       0.00      17.89      24.40      30.90      45.00
       81       0.00      17.87      24.55      31.22      47.00
       82       0.00      17.88      24.36      30.85      45.00
       83       0.00      17.70      24.45      31.20      54.00
       84       0.00      18.01      24.58      31.16      46.00
       85       0.00      17.88      24.58      31.28      44.00
       86       0.00      17.56      24.50      31.45      44.00
       87       0.00      17.24      24.05      30.85      43.00
       88       0.00      17.60      24.25      30.91      50.00
       89       0.00      17.29      24.01      30.72      47.00
       90       0.00      17.45      24.04      30.63      47.00
       91       0.00      17.66      24.44      31.21      46.00
       92       0.00      17.84      24.50      31.17      46.00
       93       0.00      17.64      24.40      31.16      43.00
       94       0.00      17.62      24.58      31.54      46.00
       95       0.00      17.56      24.39      31.22      47.00
       96       0.00      17.71      24.37      31.03      43.00
       97       0.00      17.76      24.46      31.16      47.00
       98       0.00      17.90      24.54      31.18      47.00
       99       0.00      17.64      24.43      31.21      46.00
      100       0.00      17.78      24.66      31.55      47.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.20       1.34       2.48       7.00
        2       0.00      -0.16       1.46       3.07       9.00
        3       0.00      -0.34       1.58       3.50      10.00
        4       0.00      -0.47       1.43       3.33      10.00
        5       0.00      -0.60       1.33       3.25      11.00
        6       0.00      -0.65       1.20       3.04      10.00
        7       0.00      -0.76       1.12       3.00       9.00
        8       0.00      -0.77       0.98       2.72      10.00
        9       0.00      -0.77       0.83       2.44       9.00
       10       0.00      -0.81       0.69       2.18      10.00
       11       0.00      -0.87       0.63       2.13      11.00
       12       0.00      -0.80       0.54       1.89       9.00
       13       0.00      -0.86       0.50       1.87       8.00
       14       0.00      -0.83       0.44       1.70       8.00
       15       0.00      -0.82       0.41       1.64       8.00
       16       0.00      -0.84       0.38       1.60       9.00
       17       0.00      -0.78       0.33       1.43       8.00
       18       0.00      -0.74       0.28       1.31       8.00
       19       0.00      -0.76       0.27       1.30      12.00
       20       0.00      -0.69       0.21       1.11       8.00
       21       0.00      -0.58       0.18       0.94       7.00
       22       0.00      -0.60       0.17       0.93       7.00
       23       0.00      -0.59       0.15       0.89       8.00
       24       0.00      -0.60       0.14       0.89       9.00
       25       0.00      -0.57       0.14       0.85       7.00
       26       0.00      -0.51       0.12       0.74       6.00
       27       0.00      -0.49       0.11       0.71       7.00
       28       0.00      -0.50       0.10       0.70       7.00
       29       0.00      -0.49       0.09       0.67       6.00
       30       0.00      -0.41       0.07       0.55       8.00
       31       0.00      -0.41       0.06       0.54       7.00
       32       0.00      -0.38       0.05       0.49       6.00
       33       0.00      -0.50       0.07       0.63       9.00
       34       0.00      -0.41       0.06       0.53       7.00
       35       0.00      -0.37       0.04       0.45       8.00
       36       0.00      -0.36       0.05       0.45       5.00
       37       0.00      -0.36       0.04       0.44       7.00
       38       0.00      -0.40       0.05       0.49       7.00
       39       0.00      -0.25       0.03       0.30       4.00
       40       0.00      -0.30       0.03       0.35       7.00
       41       0.00      -0.36       0.03       0.41       7.00
       42       0.00      -0.41       0.03       0.48       9.00
       43       0.00      -0.34       0.03       0.39       7.00
       44       0.00      -0.17       0.01       0.20       4.00
       45       0.00      -0.27       0.01       0.29       7.00
       46       0.00      -0.04       0.00       0.05       1.00
       47       0.00      -0.06       0.00       0.07       2.00
       48       0.00      -0.06       0.00       0.07       2.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.21       1.31       2.42       8.00
        2       0.00      -0.08       1.46       3.01       7.00
        3       0.00      -0.35       1.50       3.35      10.00
        4       0.00      -0.43       1.36       3.15       9.00
        5       0.00      -0.59       1.27       3.13       9.00
        6       0.00      -0.67       1.08       2.82      10.00
        7       0.00      -0.70       0.95       2.59      11.00
        8       0.00      -0.78       0.91       2.60      10.00
        9       0.00      -0.78       0.82       2.42       9.00
       10       0.00      -0.88       0.80       2.49      10.00
       11       0.00      -0.88       0.75       2.38       8.00
       12       0.00      -0.86       0.64       2.15      11.00
       13       0.00      -0.84       0.57       1.97      10.00
       14       0.00      -0.81       0.50       1.82       9.00
       15       0.00      -0.90       0.48       1.85      10.00
       16       0.00      -0.81       0.40       1.60      10.00
       17       0.00      -0.76       0.34       1.44       7.00
       18       0.00      -0.84       0.33       1.50      10.00
       19       0.00      -0.75       0.29       1.33       8.00
       20       0.00      -0.72       0.25       1.22       7.00
       21       0.00      -0.71       0.23       1.18       8.00
       22       0.00      -0.71       0.21       1.13       8.00
       23       0.00      -0.63       0.18       0.99       8.00
       24       0.00      -0.68       0.18       1.03      10.00
       25       0.00      -0.63       0.16       0.95       9.00
       26       0.00      -0.54       0.14       0.81       6.00
       27       0.00      -0.61       0.14       0.88       9.00
       28       0.00      -0.63       0.13       0.89       9.00
       29       0.00      -0.58       0.12       0.81       7.00
       30       0.00      -0.43       0.08       0.59       6.00
       31       0.00      -0.44       0.08       0.59       6.00
       32       0.00      -0.48       0.08       0.64       8.00
       33       0.00      -0.45       0.07       0.59       7.00
       34       0.00      -0.47       0.08       0.62       6.00
       35       0.00      -0.44       0.06       0.56       9.00
       36       0.00      -0.40       0.05       0.51       8.00
       37       0.00      -0.37       0.05       0.47       6.00
       38       0.00      -0.50       0.06       0.62       8.00
       39       0.00      -0.42       0.05       0.53       7.00
       40       0.00      -0.46       0.06       0.58       7.00
       41       0.00      -0.44       0.06       0.55       6.00
       42       0.00      -0.41       0.04       0.49       9.00
       43       0.00      -0.40       0.04       0.48       8.00
       44       0.00      -0.29       0.03       0.36       4.00
       45       0.00      -0.32       0.03       0.38       7.00
       46       0.00      -0.25       0.02       0.30       5.00
       47       0.00      -0.24       0.02       0.28       6.00
       48       0.00      -0.29       0.02       0.34       6.00
       49       0.00      -0.25       0.02       0.29       5.00
       50       0.00      -0.31       0.02       0.35       8.00
       51       0.00      -0.19       0.01       0.22       5.00
       52       0.00      -0.25       0.01       0.28       7.00
       53       0.00      -0.19       0.01       0.21       5.00
       54       0.00      -0.14       0.01       0.15       3.00
       55       0.00      -0.18       0.01       0.20       5.00
       56       0.00      -0.23       0.01       0.25       7.00
       57       0.00      -0.23       0.01       0.25       6.00
       58       0.00      -0.18       0.01       0.20       4.00
       59       0.00      -0.22       0.01       0.25       6.00
       60       0.00      -0.26       0.01       0.29       8.00
       61       0.00      -0.15       0.01       0.16       4.00
       62       0.00      -0.13       0.01       0.14       3.00
       63       0.00      -0.06       0.00       0.07       2.00
       64       0.00      -0.09       0.00       0.10       3.00
       65       0.00      -0.06       0.00       0.07       2.00
       66       0.00      -0.06       0.00       0.07       2.00
       67       0.00      -0.06       0.00       0.07       2.00
       68       0.00      -0.09       0.00       0.10       3.00
       69       0.00      -0.18       0.01       0.20       6.00
       70       0.00      -0.12       0.00       0.13       4.00
       71       0.00      -0.06       0.00       0.07       2.00
       72       0.00      -0.06       0.00       0.07       2.00
       73       0.00      -0.15       0.00       0.16       5.00
       74       0.00      -0.12       0.00       0.13       4.00
       75       0.00      -0.15       0.00       0.16       5.00
       76       0.00      -0.15       0.00       0.16       5.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      43.00      43.00      43.00      43.00      43.00
        1      28.00      45.14      52.69      60.24      86.00
        2      28.00      50.76      61.30      71.84      98.00
        3      34.00      56.13      67.99      79.84     105.00
        4      25.00      61.28      73.56      85.83     107.00
        5      33.00      64.76      76.94      89.12     112.00
        6      34.00      67.38      79.47      91.56     115.00
        7      42.00      69.04      81.02      93.00     122.00
        8      41.00      70.39      82.07      93.75     124.00
        9      45.00      70.72      82.21      93.70     121.00
       10      48.00      70.88      82.50      94.11     120.00
       11      45.00      71.88      83.69      95.51     121.00
       12      52.00      71.85      83.54      95.23     120.00
       13      46.00      71.58      83.27      94.96     128.00
       14      47.00      72.42      83.73      95.04     116.00
       15      51.00      72.27      83.99      95.71     126.00
       16      53.00      71.65      83.46      95.27     125.00
       17      50.00      72.01      83.88      95.76     115.00
       18      48.00      72.57      84.37      96.17     124.00
       19      50.00      71.82      83.76      95.70     123.00
       20      45.00      71.68      84.01      96.34     125.00
       21      48.00      71.83      83.82      95.82     121.00
       22      44.00      71.69      83.33      94.98     126.00
       23      40.00      71.81      83.64      95.47     124.00
       24      49.00      72.22      83.79      95.35     124.00
       25      49.00      72.12      83.53      94.93     124.00
       26      51.00      71.94      83.63      95.32     124.00
       27      50.00      72.27      83.76      95.25     121.00
       28      46.00      72.61      84.17      95.72     118.00
       29      49.00      72.66      84.07      95.47     121.00
       30      44.00      72.30      83.89      95.48     125.00
       31      51.00      72.61      84.06      95.50     117.00
       32      46.00      73.11      84.23      95.35     122.00
       33      53.00      72.76      84.04      95.32     129.00
       34      51.00      72.06      83.63      95.20     119.00
       35      48.00      72.69      83.70      94.72     118.00
       36      46.00      72.23      83.46      94.70     119.00
       37      46.00      71.96      83.66      95.36     132.00
       38      45.00      71.66      83.32      94.99     126.00
       39      52.00      72.11      83.42      94.73     119.00
       40      48.00      72.18      83.67      95.17     123.00
       41      47.00      71.91      83.35      94.78     130.00
       42      49.00      71.87      83.09      94.32     125.00
       43      47.00      71.61      83.11      94.62     120.00
       44      49.00      72.47      83.42      94.36     118.00
       45      44.00      71.78      83.39      95.01     120.00
       46      48.00      72.27      83.49      94.70     125.00
       47      44.00      71.98      83.43      94.87     124.00
       48      44.00      72.27      84.01      95.76     117.00
       49      45.00      72.22      83.83      95.44     117.00
       50      44.00      72.00      83.74      95.48     128.00
       51      42.00      71.59      83.50      95.41     122.00
       52      43.00      71.86      83.78      95.70     120.00
       53      50.00      72.49      84.05      95.61     132.00
       54      42.00      72.49      83.98      95.47     124.00
       55      50.00      72.72      84.08      95.44     121.00
       56      45.00      73.39      84.45      95.51     123.00
       57      51.00      72.91      84.01      95.11     122.00
       58      51.00      73.07      84.45      95.83     123.00
       59      42.00      72.79      84.13      95.48     119.00
       60      51.00      72.86      83.97      95.09     117.00
       61      50.00      72.42      83.72      95.02     120.00
       62      44.00      72.25      83.66      95.06     122.00
       63      50.00      71.98      83.45      94.92     119.00
       64      40.00      71.92      83.45      94.97     121.00
       65      47.00      71.82      83.61      95.41     126.00
       66      38.00      71.69      83.45      95.21     119.00
       67      46.00      71.33      83.52      95.71     119.00
       68      44.00      71.46      83.26      95.06     121.00
       69      43.00      72.02      83.32      94.62     126.00
       70      49.00      71.80      83.55      95.29     121.00
       71      53.00      72.47      83.91      95.35     119.00
       72      52.00      72.63      83.96      95.30     129.00
       73      51.00      72.16      83.61      95.07     124.00
       74      49.00      71.63      83.27      94.92     127.00
       75      43.00      72.13      83.74      95.35     117.00
       76      43.00      72.21      84.24      96.28     126.00
       77      44.00      72.59      83.96      95.33     119.00
       78      50.00      72.35      83.75      95.16     122.00
       79      50.00      72.45      84.00      95.56     118.00
       80      44.00      72.74      84.15      95.55     119.00
       81      44.00      73.06      84.21      95.37     119.00
       82      52.00      73.02      83.83      94.65     115.00
       83      48.00      72.83      84.03      95.24     120.00
       84      45.00      72.56      83.66      94.77     120.00
       85      48.00      71.72      83.35      94.98     117.00
       86      49.00      72.01      83.57      95.13     122.00
       87      49.00      72.43      83.67      94.92     121.00
       88      46.00      71.87      83.34      94.81     123.00
       89      49.00      71.99      83.39      94.78     118.00
       90      42.00      71.56      82.82      94.07     120.00
       91      47.00      71.52      83.07      94.63     128.00
       92      48.00      71.80      83.30      94.79     123.00
       93      50.00      72.15      83.70      95.24     119.00
       94      50.00      71.95      83.42      94.88     116.00
       95      51.00      72.51      83.63      94.74     117.00
       96      49.00      71.92      83.46      95.01     124.00
       97      45.00      71.27      83.26      95.25     118.00
       98      53.00      71.76      83.55      95.34     122.00
       99      47.00      71.45      83.49      95.53     119.00
      100      48.00      71.81      83.64      95.48     123.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      30.00      30.00      30.00      30.00      30.00
        1      21.00      30.53      36.38      42.24      58.00
        2      20.00      33.70      42.06      50.42      70.00
        3      17.00      37.13      47.06      57.00      82.00
        4      22.00      39.60      49.82      60.04      80.00
        5      23.00      42.38      52.25      62.13      84.00
        6      20.00      44.43      54.02      63.61      83.00
        7      27.00      45.54      55.36      65.18      83.00
        8      27.00      46.02      56.01      66.01      90.00
        9      26.00      46.27      56.42      66.57      88.00
       10      28.00      47.23      56.80      66.37      88.00
       11      24.00      47.53      57.00      66.46      85.00
       12      28.00      47.37      57.35      67.32     102.00
       13      30.00      47.17      57.12      67.08     101.00
       14      29.00      47.85      57.49      67.13      87.00
       15      26.00      47.52      57.65      67.78      91.00
       16      22.00      48.15      57.93      67.72      88.00
       17      20.00      48.18      57.92      67.65      89.00
       18      22.00      48.29      57.85      67.40      91.00
       19      28.00      48.15      57.75      67.35      90.00
       20      28.00      47.82      57.42      67.03      85.00
       21      30.00      48.04      57.51      66.99      92.00
       22      29.00      47.75      57.43      67.11      86.00
       23      28.00      47.69      57.57      67.45      91.00
       24      20.00      48.25      57.70      67.15      91.00
       25      20.00      47.77      57.68      67.59      95.00
       26      23.00      47.75      57.52      67.29      91.00
       27      24.00      47.63      57.43      67.23      88.00
       28      28.00      47.86      57.44      67.02      84.00
       29      34.00      47.48      57.09      66.69      85.00
       30      31.00      47.77      57.21      66.64      91.00
       31      26.00      47.95      57.43      66.91      92.00
       32      29.00      48.00      57.43      66.86      89.00
       33      25.00      48.13      57.58      67.03      85.00
       34      29.00      48.01      57.68      67.35      95.00
       35      21.00      48.02      57.48      66.94      86.00
       36      24.00      47.85      57.56      67.28      89.00
       37      27.00      47.69      57.47      67.26      87.00
       38      25.00      48.06      57.70      67.34      89.00
       39      29.00      48.03      57.54      67.06      90.00
       40      31.00      48.07      57.32      66.57      86.00
       41      28.00      47.79      57.26      66.73      87.00
       42      29.00      48.00      57.69      67.38      88.00
       43      30.00      48.45      58.00      67.56      87.00
       44      28.00      48.54      58.24      67.93      98.00
       45      26.00      48.32      58.19      68.07      97.00
       46      27.00      48.42      58.15      67.87      95.00
       47      33.00      48.49      58.19      67.89      98.00
       48      23.00      48.36      58.27      68.17      93.00
       49      28.00      48.02      57.28      66.54      89.00
       50      30.00      47.83      57.35      66.86      86.00
       51      22.00      47.87      57.32      66.78      87.00
       52      27.00      47.78      57.59      67.40      89.00
       53      29.00      47.81      57.58      67.36      88.00
       54      32.00      47.84      57.27      66.70      86.00
       55      25.00      47.38      57.15      66.92      92.00
       56      31.00      47.10      57.00      66.89      89.00
       57      29.00      47.21      57.10      66.99      91.00
       58      27.00      47.70      57.66      67.62      88.00
       59      29.00      48.36      58.00      67.63      83.00
       60      24.00      48.17      57.69      67.22      88.00
       61      31.00      48.36      57.81      67.27      93.00
       62      31.00      48.47      58.03      67.59      97.00
       63      29.00      48.01      57.80      67.58      91.00
       64      25.00      48.19      57.61      67.03      97.00
       65      31.00      48.39      57.87      67.35      88.00
       66      26.00      48.02      57.90      67.78      99.00
       67      31.00      48.45      58.01      67.57      91.00
       68      29.00      48.77      58.22      67.67      89.00
       69      28.00      47.81      57.76      67.71      98.00
       70      30.00      48.00      57.79      67.58      97.00
       71      28.00      47.68      57.60      67.52      88.00
       72      26.00      48.16      57.51      66.86      93.00
       73      23.00      47.70      57.33      66.95      90.00
       74      28.00      47.71      57.53      67.35      87.00
       75      24.00      47.38      57.24      67.09      89.00
       76      22.00      47.24      57.52      67.80      91.00
       77      25.00      47.46      57.26      67.06      89.00
       78      28.00      47.79      57.13      66.47      88.00
       79      26.00      47.95      57.66      67.37      90.00
       80      25.00      47.76      57.21      66.66      94.00
       81      23.00      47.61      57.42      67.23      88.00
       82      24.00      47.50      57.32      67.14      85.00
       83      28.00      47.63      57.61      67.59      85.00
       84      29.00      48.04      57.78      67.53      87.00
       85      31.00      48.59      57.85      67.11      89.00
       86      30.00      48.09      57.76      67.43      89.00
       87      28.00      47.78      57.37      66.96      91.00
       88      30.00      47.61      57.74      67.86      97.00
       89      29.00      47.74      57.59      67.44      88.00
       90      27.00      48.10      57.69      67.27      98.00
       91      27.00      48.08      57.58      67.08      88.00
       92      31.00      48.42      57.88      67.34      89.00
       93      30.00      47.97      57.74      67.50      86.00
       94      26.00      46.97      56.92      66.88      92.00
       95      22.00      47.27      57.51      67.74      89.00
       96      28.00      47.64      57.57      67.50      93.00
       97      31.00      47.88      57.67      67.46      94.00
       98      31.00      48.20      57.60      67.00      88.00
       99      29.00      47.67      57.35      67.02      94.00
      100      26.00      48.00      57.38      66.77      87.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.11       1.25       2.40       8.00
        2       0.00      -0.22       1.20       2.62       7.00
        3       0.00      -0.36       1.07       2.49       8.00
        4       0.00      -0.50       0.90       2.30       7.00
        5       0.00      -0.55       0.74       2.04       7.00
        6       0.00      -0.62       0.68       1.97       8.00
        7       0.00      -0.64       0.58       1.79       7.00
        8       0.00      -0.67       0.49       1.64       8.00
        9       0.00      -0.64       0.40       1.45       7.00
       10       0.00      -0.61       0.32       1.26       8.00
       11       0.00      -0.60       0.27       1.15       7.00
       12       0.00      -0.58       0.23       1.05       7.00
       13       0.00      -0.53       0.18       0.90       8.00
       14       0.00      -0.52       0.16       0.84       7.00
       15       0.00      -0.48       0.13       0.74       5.00
       16       0.00      -0.43       0.11       0.66       5.00
       17       0.00      -0.48       0.11       0.70       7.00
       18       0.00      -0.41       0.08       0.57       5.00
       19       0.00      -0.36       0.07       0.49       5.00
       20       0.00      -0.47       0.07       0.62       9.00
       21       0.00      -0.40       0.06       0.51       6.00
       22       0.00      -0.34       0.05       0.44       5.00
       23       0.00      -0.24       0.03       0.30       5.00
       24       0.00      -0.27       0.03       0.33       4.00
       25       0.00      -0.27       0.03       0.33       5.00
       26       0.00      -0.20       0.02       0.24       4.00
       27       0.00      -0.14       0.01       0.17       2.00
       28       0.00      -0.12       0.01       0.14       2.00
       29       0.00      -0.09       0.00       0.10       2.00
       30       0.00      -0.12       0.01       0.14       3.00
       31       0.00      -0.04       0.00       0.05       1.00
       32       0.00      -0.14       0.01       0.15       4.00
       33       0.00      -0.09       0.00       0.10       3.00
       34       0.00      -0.21       0.01       0.23       7.00
       35       0.00      -0.12       0.00       0.13       4.00
       36       0.00      -0.06       0.00       0.07       2.00
       37       0.00      -0.12       0.00       0.13       4.00
       38       0.00      -0.12       0.00       0.13       4.00
       39       0.00      -0.06       0.00       0.07       2.00
       40       0.00      -0.03       0.00       0.03       1.00
       41       0.00      -0.06       0.00       0.07       2.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
