METAPOPULATION MODEL results; Date=8/2/2023 Time=22:30:53
===========================================================
B10




   16 populations (16 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       67       0.00      -1.53       1.25       4.04      16.00
       68       0.00      -1.57       1.25       4.07      16.00
       69       0.00      -1.58       1.20       3.98      17.00
       70       0.00      -1.57       1.21       3.99      16.00
       71       0.00      -1.66       1.16       3.99      19.00
       72       0.00      -1.58       1.14       3.86      16.00
       73       0.00      -1.71       1.17       4.04      16.00
       74       0.00      -1.62       1.09       3.80      14.00
       75       0.00      -1.63       1.07       3.77      17.00
       76       0.00      -1.52       1.04       3.60      15.00
       77       0.00      -1.51       1.00       3.52      16.00
       78       0.00      -1.59       1.02       3.63      18.00
       79       0.00      -1.64       1.01       3.65      16.00
       80       0.00      -1.60       1.01       3.61      16.00
       81       0.00      -1.59       1.00       3.59      14.00
       82       0.00      -1.67       1.00       3.67      16.00
       83       0.00      -1.56       0.91       3.39      13.00
       84       0.00      -1.66       0.95       3.57      17.00
       85       0.00      -1.62       0.93       3.48      16.00
       86       0.00      -1.47       0.82       3.12      17.00
       87       0.00      -1.49       0.81       3.10      17.00
       88       0.00      -1.59       0.81       3.22      16.00
       89       0.00      -1.50       0.79       3.08      14.00
       90       0.00      -1.55       0.81       3.17      16.00
       91       0.00      -1.50       0.76       3.03      15.00
       92       0.00      -1.54       0.75       3.05      18.00
       93       0.00      -1.48       0.72       2.92      15.00
       94       0.00      -1.44       0.70       2.83      15.00
       95       0.00      -1.62       0.78       3.19      18.00
       96       0.00      -1.60       0.73       3.06      17.00
       97       0.00      -1.55       0.70       2.95      16.00
       98       0.00      -1.54       0.69       2.91      20.00
       99       0.00      -1.45       0.66       2.78      13.00
      100       0.00      -1.41       0.64       2.69      14.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       9.00       9.00       9.00       9.00       9.00
        1       2.00       7.41      10.62      13.83      24.00
        2       1.00       7.59      12.16      16.73      29.00
        3       0.00       8.11      13.30      18.48      35.00
        4       0.00       8.35      13.81      19.26      31.00
        5       0.00       8.85      14.18      19.50      32.00
        6       0.00       9.06      14.53      20.01      34.00
        7       0.00       9.36      14.78      20.20      28.00
        8       0.00       9.55      15.04      20.53      35.00
        9       0.00       9.72      15.17      20.62      36.00
       10       0.00       9.68      15.11      20.55      33.00
       11       0.00       9.65      15.07      20.50      35.00
       12       0.00       9.73      15.12      20.52      32.00
       13       0.00       9.84      15.27      20.69      33.00
       14       0.00       9.93      15.34      20.75      34.00
       15       0.00       9.83      15.15      20.46      32.00
       16       0.00       9.90      15.19      20.49      31.00
       17       0.00       9.87      15.27      20.67      33.00
       18       0.00       9.75      15.20      20.64      31.00
       19       0.00       9.69      15.11      20.53      31.00
       20       0.00       9.83      15.27      20.71      32.00
       21       0.00       9.85      15.23      20.62      35.00
       22       0.00       9.86      15.26      20.67      34.00
       23       0.00       9.86      15.36      20.87      33.00
       24       0.00       9.78      15.37      20.95      34.00
       25       0.00       9.84      15.29      20.74      31.00
       26       0.00       9.75      15.32      20.88      32.00
       27       0.00       9.61      15.09      20.57      31.00
       28       0.00       9.82      15.23      20.65      36.00
       29       0.00       9.64      15.20      20.76      35.00
       30       0.00       9.90      15.27      20.64      31.00
       31       0.00       9.85      15.24      20.64      31.00
       32       0.00       9.70      15.26      20.81      34.00
       33       0.00       9.97      15.35      20.73      32.00
       34       0.00       9.83      15.29      20.75      33.00
       35       0.00       9.65      15.23      20.81      36.00
       36       0.00       9.47      15.26      21.05      36.00
       37       0.00       9.52      15.17      20.81      32.00
       38       0.00       9.67      15.34      21.00      33.00
       39       0.00       9.80      15.43      21.05      32.00
       40       0.00       9.48      15.23      20.97      35.00
       41       0.00       9.62      15.28      20.94      35.00
       42       0.00       9.66      15.28      20.90      31.00
       43       0.00       9.63      15.28      20.94      37.00
       44       0.00       9.57      15.20      20.83      38.00
       45       0.00       9.70      15.42      21.14      37.00
       46       0.00       9.59      15.28      20.97      35.00
       47       0.00       9.38      15.21      21.04      33.00
       48       0.00       9.72      15.33      20.94      40.00
       49       0.00       9.61      15.37      21.13      34.00
       50       0.00       9.36      15.13      20.90      37.00
       51       0.00       9.42      15.17      20.92      33.00
       52       0.00       9.13      15.04      20.95      37.00
       53       0.00       9.33      15.13      20.93      42.00
       54       0.00       9.44      15.30      21.15      33.00
       55       0.00       9.44      15.34      21.25      35.00
       56       0.00       9.36      15.12      20.88      32.00
       57       0.00       9.03      14.99      20.95      36.00
       58       0.00       9.28      15.18      21.08      32.00
       59       0.00       9.23      15.25      21.28      35.00
       60       0.00       9.40      15.49      21.58      35.00
       61       0.00       9.20      15.16      21.12      31.00
       62       0.00       9.20      14.95      20.69      33.00
       63       0.00       9.25      14.93      20.61      34.00
       64       0.00       9.12      14.93      20.73      34.00
       65       0.00       9.13      14.96      20.79      35.00
       66       0.00       9.33      15.11      20.89      34.00
       67       0.00       9.20      15.08      20.96      34.00
       68       0.00       9.07      15.09      21.11      32.00
       69       0.00       8.95      15.01      21.07      36.00
       70       0.00       8.88      14.84      20.79      36.00
       71       0.00       8.94      14.94      20.94      37.00
       72       0.00       9.14      15.07      21.00      32.00
       73       0.00       9.00      15.05      21.09      31.00
       74       0.00       9.13      14.88      20.64      32.00
       75       0.00       8.87      14.84      20.81      37.00
       76       0.00       8.91      14.83      20.75      34.00
       77       0.00       8.80      14.97      21.13      38.00
       78       0.00       8.97      14.91      20.86      36.00
       79       0.00       9.18      15.26      21.33      31.00
       80       0.00       9.29      15.25      21.20      33.00
       81       0.00       9.19      15.18      21.18      33.00
       82       0.00       9.07      15.08      21.10      39.00
       83       0.00       8.83      14.92      21.01      35.00
       84       0.00       8.95      15.20      21.46      35.00
       85       0.00       8.99      14.99      20.98      32.00
       86       0.00       8.97      14.93      20.89      32.00
       87       0.00       8.87      14.79      20.71      33.00
       88       0.00       8.81      14.81      20.81      31.00
       89       0.00       8.76      14.70      20.64      33.00
       90       0.00       8.67      14.75      20.83      32.00
       91       0.00       8.76      14.95      21.15      34.00
       92       0.00       8.73      15.05      21.38      36.00
       93       0.00       8.58      14.87      21.16      37.00
       94       0.00       8.53      14.81      21.09      37.00
       95       0.00       8.58      14.92      21.26      37.00
       96       0.00       8.74      14.90      21.07      34.00
       97       0.00       8.74      14.93      21.12      38.00
       98       0.00       8.61      15.01      21.41      32.00
       99       0.00       8.67      14.81      20.95      32.00
      100       0.00       8.71      14.86      21.01      33.00

Trajectory summary (Population 7: Pop 7)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      16.00      16.00      16.00      16.00      16.00
        1       5.00      14.88      19.24      23.60      35.00
        2       5.00      16.07      22.27      28.47      44.00
        3       4.00      17.40      24.27      31.14      47.00
        4       3.00      18.68      25.89      33.09      49.00
        5       4.00      19.79      27.15      34.51      54.00
        6       5.00      21.03      28.46      35.89      57.00
        7       4.00      21.55      28.90      36.25      56.00
        8       6.00      21.72      29.13      36.54      53.00
        9       7.00      22.00      29.26      36.52      50.00
       10       9.00      22.14      29.40      36.65      54.00
       11       9.00      22.45      29.55      36.65      58.00
       12      10.00      22.11      29.27      36.43      49.00
       13       6.00      22.44      29.42      36.40      55.00
       14       6.00      22.41      29.22      36.02      59.00
       15       6.00      22.44      29.32      36.19      50.00
       16       8.00      21.98      29.06      36.15      50.00
       17      11.00      22.47      29.65      36.84      54.00
       18       9.00      23.16      30.09      37.03      50.00
       19       9.00      22.85      29.98      37.11      55.00
       20       6.00      22.62      29.69      36.76      53.00
       21      10.00      23.16      29.95      36.75      54.00
       22       9.00      22.92      29.73      36.53      54.00
       23       8.00      22.85      29.80      36.75      51.00
       24       7.00      22.45      29.49      36.53      52.00
       25      10.00      22.47      29.49      36.51      54.00
       26       5.00      22.87      29.82      36.78      52.00
       27       7.00      22.77      29.73      36.68      55.00
       28       4.00      22.55      29.59      36.63      56.00
       29       5.00      22.95      29.80      36.65      52.00
       30       7.00      22.68      29.80      36.92      51.00
       31       3.00      22.59      29.74      36.89      55.00
       32       2.00      22.47      29.68      36.89      69.00
       33       2.00      22.31      29.49      36.67      55.00
       34       3.00      22.32      29.32      36.33      50.00
       35       8.00      22.25      29.48      36.70      54.00
       36       8.00      22.17      29.43      36.70      52.00
       37       7.00      22.19      29.59      36.99      56.00
       38       9.00      22.25      29.51      36.78      57.00
       39       7.00      21.88      29.33      36.77      55.00
       40       9.00      22.23      29.60      36.98      52.00
       41       7.00      22.47      29.80      37.12      52.00
       42       8.00      22.35      29.55      36.75      52.00
       43       4.00      22.56      29.63      36.70      52.00
       44       8.00      22.75      29.52      36.29      51.00
       45       9.00      22.67      29.70      36.74      51.00
       46      10.00      22.20      29.46      36.72      57.00
       47      10.00      22.65      29.59      36.53      57.00
       48       6.00      22.62      29.40      36.18      49.00
       49       8.00      22.77      29.66      36.54      51.00
       50       6.00      22.53      29.57      36.61      52.00
       51       6.00      22.37      29.53      36.70      53.00
       52       9.00      22.85      29.78      36.72      53.00
       53       8.00      23.12      30.16      37.20      53.00
       54       9.00      22.98      30.11      37.25      57.00
       55      11.00      22.95      30.01      37.07      51.00
       56      11.00      23.17      29.96      36.75      56.00
       57       9.00      22.96      29.64      36.33      53.00
       58       7.00      22.68      29.60      36.53      54.00
       59       8.00      22.77      29.47      36.16      49.00
       60       9.00      22.62      29.51      36.41      54.00
       61       7.00      22.59      29.39      36.20      49.00
       62       4.00      22.55      29.71      36.87      55.00
       63       3.00      22.49      29.65      36.80      54.00
       64       4.00      22.35      29.67      36.98      52.00
       65       7.00      22.09      29.29      36.49      58.00
       66      10.00      22.31      29.49      36.66      55.00
       67       8.00      22.48      29.54      36.61      51.00
       68       5.00      22.33      29.38      36.44      57.00
       69       5.00      22.62      29.68      36.74      51.00
       70       8.00      22.95      29.75      36.56      57.00
       71      10.00      22.91      29.72      36.53      52.00
       72       7.00      22.82      29.88      36.94      54.00
       73       8.00      22.67      29.89      37.10      52.00
       74      11.00      22.27      29.41      36.56      56.00
       75      10.00      22.21      29.43      36.66      59.00
       76      11.00      22.07      29.27      36.47      55.00
       77       9.00      22.33      29.45      36.58      55.00
       78       7.00      22.45      29.28      36.11      54.00
       79       6.00      22.63      29.31      36.00      50.00
       80       7.00      22.67      29.72      36.77      53.00
       81       9.00      22.83      29.94      37.05      51.00
       82      10.00      22.60      29.67      36.74      55.00
       83       9.00      22.46      29.55      36.64      56.00
       84       8.00      22.73      29.66      36.58      50.00
       85       7.00      23.10      30.01      36.92      54.00
       86       8.00      22.76      29.73      36.70      53.00
       87       7.00      22.52      29.60      36.68      49.00
       88       6.00      22.61      29.74      36.88      55.00
       89       9.00      22.59      29.52      36.46      52.00
       90      10.00      22.69      29.79      36.90      55.00
       91      10.00      22.82      29.87      36.93      52.00
       92       8.00      22.83      29.90      36.97      52.00
       93       8.00      22.95      30.08      37.21      54.00
       94       9.00      23.25      30.31      37.36      52.00
       95       8.00      22.95      29.92      36.90      53.00
       96       9.00      22.81      29.98      37.15      59.00
       97       7.00      22.55      29.68      36.81      53.00
       98       9.00      22.73      29.76      36.80      53.00
       99       9.00      23.02      29.90      36.78      52.00
      100       8.00      22.79      29.62      36.44      49.00

Trajectory summary (Population 8: Pop 8)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.15       1.29       2.43       7.00
        2       0.00      -0.23       1.44       3.11       9.00
        3       0.00      -0.38       1.43       3.23      10.00
        4       0.00      -0.51       1.29       3.09       8.00
        5       0.00      -0.63       1.27       3.18      10.00
        6       0.00      -0.68       1.11       2.91      10.00
        7       0.00      -0.73       0.99       2.72       9.00
        8       0.00      -0.78       0.89       2.56      11.00
        9       0.00      -0.79       0.79       2.36       8.00
       10       0.00      -0.78       0.68       2.14       9.00
       11       0.00      -0.77       0.62       2.00       8.00
       12       0.00      -0.81       0.56       1.94       9.00
       13       0.00      -0.79       0.50       1.79       9.00
       14       0.00      -0.77       0.46       1.70       8.00
       15       0.00      -0.79       0.43       1.65       9.00
       16       0.00      -0.84       0.41       1.66       9.00
       17       0.00      -0.79       0.37       1.54       8.00
       18       0.00      -0.77       0.34       1.46       7.00
       19       0.00      -0.75       0.31       1.37       8.00
       20       0.00      -0.80       0.28       1.37      10.00
       21       0.00      -0.70       0.25       1.21       7.00
       22       0.00      -0.70       0.24       1.18       7.00
       23       0.00      -0.68       0.22       1.11       7.00
       24       0.00      -0.64       0.19       1.01       7.00
       25       0.00      -0.70       0.19       1.08      10.00
       26       0.00      -0.63       0.16       0.94       8.00
       27       0.00      -0.58       0.15       0.88       7.00
       28       0.00      -0.53       0.13       0.79       6.00
       29       0.00      -0.51       0.11       0.72       8.00
       30       0.00      -0.61       0.11       0.82       9.00
       31       0.00      -0.51       0.09       0.70       9.00
       32       0.00      -0.52       0.08       0.69       7.00
       33       0.00      -0.48       0.07       0.63       6.00
       34       0.00      -0.53       0.07       0.66       9.00
       35       0.00      -0.45       0.06       0.57       8.00
       36       0.00      -0.42       0.05       0.51       7.00
       37       0.00      -0.30       0.04       0.37       4.00
       38       0.00      -0.42       0.04       0.50       8.00
       39       0.00      -0.36       0.03       0.43       9.00
       40       0.00      -0.32       0.03       0.38       5.00
       41       0.00      -0.29       0.03       0.35       5.00
       42       0.00      -0.32       0.03       0.38       6.00
       43       0.00      -0.29       0.03       0.34       6.00
       44       0.00      -0.17       0.01       0.20       3.00
       45       0.00      -0.25       0.02       0.28       6.00
       46       0.00      -0.22       0.01       0.25       5.00
       47       0.00      -0.27       0.01       0.30       7.00
       48       0.00      -0.07       0.00       0.08       2.00
       49       0.00      -0.15       0.01       0.17       4.00
       50       0.00      -0.12       0.01       0.14       3.00
       51       0.00      -0.24       0.01       0.27       6.00
       52       0.00      -0.22       0.01       0.24       6.00
       53       0.00      -0.22       0.01       0.25       6.00
       54       0.00      -0.19       0.01       0.21       6.00
       55       0.00      -0.07       0.00       0.08       2.00
       56       0.00      -0.11       0.00       0.12       3.00
       57       0.00      -0.10       0.00       0.10       3.00
       58       0.00      -0.11       0.00       0.12       3.00
       59       0.00      -0.15       0.01       0.17       4.00
       60       0.00      -0.16       0.01       0.18       5.00
       61       0.00      -0.12       0.00       0.13       4.00
       62       0.00      -0.06       0.00       0.07       2.00
       63       0.00      -0.06       0.00       0.07       2.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 9: Pop 9)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.90       2.47       4.05      10.00
        2       0.00       0.57       2.75       4.93      11.00
        3       0.00       0.29       2.71       5.13      11.00
        4       0.00       0.08       2.55       5.02      12.00
        5       0.00       0.01       2.51       5.01      12.00
        6       0.00      -0.10       2.27       4.63      13.00
        7       0.00      -0.23       2.15       4.53      10.00
        8       0.00      -0.35       1.98       4.30      10.00
        9       0.00      -0.59       1.85       4.29      12.00
       10       0.00      -0.60       1.77       4.14      11.00
       11       0.00      -0.71       1.63       3.96      11.00
       12       0.00      -0.75       1.53       3.80      11.00
       13       0.00      -0.76       1.42       3.59      10.00
       14       0.00      -0.78       1.28       3.35      12.00
       15       0.00      -0.88       1.22       3.32      11.00
       16       0.00      -0.90       1.13       3.15      12.00
       17       0.00      -0.92       1.05       3.02      11.00
       18       0.00      -0.94       0.96       2.86      10.00
       19       0.00      -0.97       0.91       2.79      10.00
       20       0.00      -0.93       0.81       2.56       9.00
       21       0.00      -0.96       0.79       2.55       9.00
       22       0.00      -1.10       0.80       2.70      10.00
       23       0.00      -1.10       0.75       2.59      11.00
       24       0.00      -1.05       0.70       2.46      10.00
       25       0.00      -1.10       0.68       2.47      13.00
       26       0.00      -1.05       0.64       2.32      11.00
       27       0.00      -0.92       0.57       2.06       8.00
       28       0.00      -0.94       0.53       2.00      10.00
       29       0.00      -1.00       0.52       2.04      11.00
       30       0.00      -1.05       0.52       2.08      10.00
       31       0.00      -0.98       0.48       1.94      10.00
       32       0.00      -0.97       0.44       1.85      10.00
       33       0.00      -0.92       0.40       1.73      11.00
       34       0.00      -1.02       0.40       1.82      11.00
       35       0.00      -0.96       0.38       1.72       9.00
       36       0.00      -1.02       0.35       1.72      14.00
       37       0.00      -0.85       0.30       1.44       8.00
       38       0.00      -0.91       0.30       1.51      10.00
       39       0.00      -0.84       0.25       1.35      12.00
       40       0.00      -0.71       0.22       1.16       8.00
       41       0.00      -0.70       0.21       1.12       8.00
       42       0.00      -0.80       0.23       1.26      11.00
       43       0.00      -0.76       0.22       1.20       9.00
       44       0.00      -0.77       0.21       1.19       9.00
       45       0.00      -0.72       0.18       1.09       8.00
       46       0.00      -0.70       0.16       1.02       8.00
       47       0.00      -0.61       0.13       0.88       7.00
       48       0.00      -0.70       0.14       0.99      12.00
       49       0.00      -0.64       0.13       0.91       8.00
       50       0.00      -0.76       0.14       1.04      14.00
       51       0.00      -0.62       0.11       0.85       8.00
       52       0.00      -0.64       0.11       0.86      11.00
       53       0.00      -0.56       0.10       0.76       7.00
       54       0.00      -0.58       0.10       0.79       8.00
       55       0.00      -0.49       0.08       0.66       7.00
       56       0.00      -0.52       0.08       0.69      10.00
       57       0.00      -0.57       0.09       0.74       9.00
       58       0.00      -0.55       0.08       0.70       9.00
       59       0.00      -0.54       0.08       0.69       8.00
       60       0.00      -0.48       0.07       0.62       7.00
       61       0.00      -0.56       0.07       0.71      11.00
       62       0.00      -0.50       0.07       0.63       8.00
       63       0.00      -0.48       0.06       0.60       9.00
       64       0.00      -0.46       0.06       0.58       8.00
       65       0.00      -0.45       0.05       0.55       8.00
       66       0.00      -0.56       0.05       0.66      12.00
       67       0.00      -0.43       0.04       0.50       8.00
       68       0.00      -0.49       0.04       0.58      11.00
       69       0.00      -0.44       0.04       0.53       8.00
       70       0.00      -0.43       0.04       0.51       9.00
       71       0.00      -0.48       0.05       0.58      10.00
       72       0.00      -0.48       0.05       0.57      10.00
       73       0.00      -0.36       0.03       0.42       8.00
       74       0.00      -0.29       0.02       0.33       6.00
       75       0.00      -0.29       0.02       0.33       7.00
       76       0.00      -0.32       0.02       0.37       7.00
       77       0.00      -0.29       0.02       0.34       7.00
       78       0.00      -0.42       0.03       0.48      12.00
       79       0.00      -0.27       0.02       0.30       6.00
       80       0.00      -0.34       0.02       0.38      10.00
       81       0.00      -0.30       0.02       0.33       7.00
       82       0.00      -0.30       0.02       0.33       7.00
       83       0.00      -0.29       0.01       0.31       9.00
       84       0.00      -0.28       0.02       0.31       6.00
       85       0.00      -0.21       0.01       0.24       5.00
       86       0.00      -0.20       0.01       0.22       6.00
       87       0.00      -0.14       0.01       0.15       4.00
       88       0.00      -0.09       0.00       0.09       2.00
       89       0.00      -0.07       0.00       0.07       2.00
       90       0.00      -0.14       0.01       0.15       4.00
       91       0.00      -0.13       0.01       0.14       3.00
       92       0.00      -0.07       0.00       0.07       2.00
       93       0.00      -0.04       0.00       0.05       1.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.19       1.34       2.49       6.00
        2       0.00      -0.15       1.45       3.05       8.00
        3       0.00      -0.33       1.46       3.25       8.00
        4       0.00      -0.50       1.38       3.25      10.00
        5       0.00      -0.61       1.23       3.07      11.00
        6       0.00      -0.66       1.15       2.97       9.00
        7       0.00      -0.70       1.07       2.85       9.00
        8       0.00      -0.74       0.94       2.63       9.00
        9       0.00      -0.82       0.89       2.60       8.00
       10       0.00      -0.84       0.76       2.36      10.00
       11       0.00      -0.85       0.66       2.17       8.00
       12       0.00      -0.81       0.57       1.94       8.00
       13       0.00      -0.81       0.48       1.77       9.00
       14       0.00      -0.84       0.46       1.75      10.00
       15       0.00      -0.81       0.40       1.61       9.00
       16       0.00      -0.82       0.35       1.52       9.00
       17       0.00      -0.83       0.33       1.49       9.00
       18       0.00      -0.71       0.26       1.22       9.00
       19       0.00      -0.61       0.20       1.01       8.00
       20       0.00      -0.71       0.20       1.10      11.00
       21       0.00      -0.58       0.16       0.91       6.00
       22       0.00      -0.63       0.17       0.97       8.00
       23       0.00      -0.62       0.16       0.93       7.00
       24       0.00      -0.63       0.15       0.93       8.00
       25       0.00      -0.66       0.15       0.96       9.00
       26       0.00      -0.58       0.12       0.82       8.00
       27       0.00      -0.50       0.10       0.70       7.00
       28       0.00      -0.55       0.10       0.74       7.00
       29       0.00      -0.54       0.08       0.69      11.00
       30       0.00      -0.46       0.07       0.59       8.00
       31       0.00      -0.36       0.05       0.47       5.00
       32       0.00      -0.38       0.05       0.48       6.00
       33       0.00      -0.36       0.05       0.45       7.00
       34       0.00      -0.44       0.05       0.54       8.00
       35       0.00      -0.38       0.04       0.46       7.00
       36       0.00      -0.29       0.03       0.36       5.00
       37       0.00      -0.33       0.04       0.40       6.00
       38       0.00      -0.46       0.05       0.55       9.00
       39       0.00      -0.36       0.03       0.43       9.00
       40       0.00      -0.32       0.03       0.38       6.00
       41       0.00      -0.23       0.02       0.27       4.00
       42       0.00      -0.27       0.02       0.32       5.00
       43       0.00      -0.30       0.03       0.35       7.00
       44       0.00      -0.36       0.03       0.42       9.00
       45       0.00      -0.28       0.02       0.32       6.00
       46       0.00      -0.23       0.02       0.27       6.00
       47       0.00      -0.22       0.01       0.25       7.00
       48       0.00      -0.21       0.01       0.23       5.00
       49       0.00      -0.24       0.01       0.26       7.00
       50       0.00      -0.15       0.01       0.16       4.00
       51       0.00      -0.19       0.01       0.21       4.00
       52       0.00      -0.09       0.00       0.09       2.00
       53       0.00      -0.15       0.01       0.17       4.00
       54       0.00      -0.21       0.01       0.23       5.00
       55       0.00      -0.11       0.00       0.12       3.00
       56       0.00      -0.13       0.00       0.14       4.00
       57       0.00      -0.07       0.00       0.07       2.00
       58       0.00      -0.14       0.01       0.15       4.00
       59       0.00      -0.11       0.00       0.12       3.00
       60       0.00      -0.06       0.00       0.07       2.00
       61       0.00      -0.06       0.00       0.07       2.00
       62       0.00      -0.06       0.00       0.07       2.00
       63       0.00      -0.06       0.00       0.07       2.00
       64       0.00      -0.15       0.00       0.16       5.00
       65       0.00      -0.06       0.00       0.07       2.00
       66       0.00      -0.06       0.00       0.07       2.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       4.00       4.00       4.00       4.00       4.00
        1       0.00       2.54       4.74       6.94      12.00
        2       0.00       2.14       5.00       7.86      16.00
        3       0.00       2.06       5.14       8.21      15.00
        4       0.00       1.84       5.13       8.42      19.00
        5       0.00       1.76       5.15       8.53      16.00
        6       0.00       1.62       5.06       8.50      17.00
        7       0.00       1.54       5.08       8.62      17.00
        8       0.00       1.34       5.00       8.66      16.00
        9       0.00       1.23       4.84       8.45      19.00
       10       0.00       1.12       4.79       8.46      16.00
       11       0.00       0.93       4.59       8.25      16.00
       12       0.00       0.75       4.59       8.42      17.00
       13       0.00       0.69       4.49       8.29      18.00
       14       0.00       0.58       4.44       8.30      18.00
       15       0.00       0.50       4.34       8.19      18.00
       16       0.00       0.33       4.23       8.13      21.00
       17       0.00       0.33       4.20       8.07      16.00
       18       0.00       0.23       4.12       8.02      19.00
       19       0.00       0.09       3.98       7.86      18.00
       20       0.00       0.02       3.82       7.62      17.00
       21       0.00       0.01       3.79       7.57      15.00
       22       0.00      -0.16       3.75       7.65      17.00
       23       0.00      -0.20       3.67       7.55      18.00
       24       0.00      -0.33       3.52       7.38      19.00
       25       0.00      -0.38       3.37       7.12      17.00
       26       0.00      -0.48       3.32       7.13      16.00
       27       0.00      -0.59       3.26       7.12      22.00
       28       0.00      -0.56       3.15       6.85      18.00
       29       0.00      -0.61       3.11       6.84      18.00
       30       0.00      -0.72       3.07       6.85      17.00
       31       0.00      -0.79       2.94       6.67      18.00
       32       0.00      -0.82       2.80       6.43      19.00
       33       0.00      -0.86       2.74       6.33      16.00
       34       0.00      -0.95       2.66       6.27      17.00
       35       0.00      -1.07       2.62       6.32      18.00
